,region,mnn,img_id
557,Томская область,МНН №806,storage_25_4.png
558,Томская область,МНН №720,storage_25_5.png
559,Томская область,МНН №720,storage_25_5.png
560,Томская область,МНН №138,storage_25_9.png
561,Томская область,МНН №138,storage_25_9.png
562,Томская область,МНН №266,storage_25_11.png
563,Томская область,МНН №266,storage_25_11.png
564,Томская область,МНН №269,storage_25_17.png
565,Томская область,МНН №269,storage_25_17.png
566,Томская область,МНН №360,storage_25_19.png
567,Томская область,МНН №360,storage_25_19.png
568,Ненецкий автономный округ,МНН №720,storage_26_5.png
569,Ненецкий автономный округ,МНН №720,storage_26_5.png
570,Ненецкий автономный округ,МНН №138,storage_26_9.png
571,Ненецкий автономный округ,МНН №138,storage_26_9.png
572,Республика Дагестан,МНН №806,storage_27_4.png
573,Республика Дагестан,МНН №806,storage_27_4.png
574,Республика Дагестан,МНН №138,storage_27_9.png
575,Республика Дагестан,МНН №138,storage_27_9.png
576,Республика Дагестан,МНН №360,storage_27_19.png
577,Республика Дагестан,МНН №360,storage_27_19.png
578,Республика Татарстан,МНН №1335,storage_28_0.png
579,Республика Татарстан,МНН №1335,storage_28_0.png
580,Республика Татарстан,МНН №4,storage_28_1.png
581,Республика Татарстан,МНН №4,storage_28_1.png
582,Республика Татарстан,МНН №1795,storage_28_3.png
583,Республика Татарстан,МНН №1795,storage_28_3.png
584,Республика Татарстан,МНН №806,storage_28_4.png
585,Республика Татарстан,МНН №806,storage_28_4.png
586,Республика Татарстан,МНН №720,storage_28_5.png
587,Республика Татарстан,МНН №720,storage_28_5.png
588,Республика Татарстан,МНН №138,storage_28_9.png
589,Республика Татарстан,МНН №138,storage_28_9.png
590,Республика Татарстан,МНН №266,storage_28_11.png
591,Республика Татарстан,МНН №266,storage_28_11.png
592,Республика Татарстан,МНН №382,storage_28_12.png
593,Республика Татарстан,МНН №382,storage_28_12.png
594,Республика Татарстан,МНН №2200,storage_28_16.png
595,Республика Татарстан,МНН №2200,storage_28_16.png
596,Республика Татарстан,МНН №269,storage_28_17.png
597,Республика Татарстан,МНН №269,storage_28_17.png
598,Республика Татарстан,МНН №360,storage_28_19.png
599,Республика Татарстан,МНН №360,storage_28_19.png
600,Республика Хакасия,МНН №1335,storage_30_0.png
601,Республика Хакасия,МНН №1335,storage_30_0.png
602,Республика Хакасия,МНН №1795,storage_30_3.png
603,Республика Хакасия,МНН №1795,storage_30_3.png
604,Республика Хакасия,МНН №806,storage_30_4.png
605,Республика Хакасия,МНН №806,storage_30_4.png
606,Республика Хакасия,МНН №720,storage_30_5.png
607,Республика Хакасия,МНН №720,storage_30_5.png
608,Республика Хакасия,МНН №138,storage_30_9.png
609,Республика Хакасия,МНН №138,storage_30_9.png
610,Республика Хакасия,МНН №266,storage_30_11.png
